Gene	gene_length	Zero_proportion
ENSDARG00000107962	117	0.9260143198090692
ENSDARG00000107965	116	0.9140811455847255
ENSDARG00000107970	117	0.8973747016706444
ENSDARG00000107977	117	0.9236276849642004
ENSDARG00000107978	116	0.837708830548926
ENSDARG00000107988	116	0.8949880668257757
ENSDARG00000107989	1275	0.031026252983293555
ENSDARG00000108005	117	0.6610978520286396
ENSDARG00000108006	2793	0.0477326968973747
ENSDARG00000108016	116	0.9284009546539379
ENSDARG00000108019	117	0.9498806682577565
ENSDARG00000108024	117	0.9403341288782816
ENSDARG00000108025	117	0.964200477326969
ENSDARG00000108028	116	0.8305489260143198
ENSDARG00000108030	117	0.9594272076372315
ENSDARG00000108036	117	0.8496420047732697
ENSDARG00000108038	3078	0.021479713603818614
ENSDARG00000108044	116	0.9355608591885441
ENSDARG00000108047	117	0.6276849642004774
ENSDARG00000108052	116	0.8210023866348448
ENSDARG00000108055	117	0.9832935560859188
ENSDARG00000108057	117	0.8090692124105012
ENSDARG00000108060	1979	0.031026252983293555
ENSDARG00000108061	116	0.8758949880668258
ENSDARG00000108063	117	0.9379474940334129
ENSDARG00000108067	95	0.5632458233890215
ENSDARG00000108078	116	0.7708830548926014
ENSDARG00000108079	117	0.9809069212410502
ENSDARG00000108087	116	0.6229116945107399
ENSDARG00000108098	116	0.863961813842482
ENSDARG00000108106	117	0.9761336515513126
ENSDARG00000108110	116	0.9403341288782816
ENSDARG00000108115	117	0.9260143198090692
ENSDARG00000108118	1524	0.477326968973747
ENSDARG00000108120	116	0.9212410501193318
ENSDARG00000108136	4347	0.01909307875894988
ENSDARG00000108141	116	0.7899761336515513
ENSDARG00000108154	117	0.9236276849642004
ENSDARG00000108158	117	0.9427207637231504
ENSDARG00000108162	116	0.9140811455847255
ENSDARG00000108165	91	0.4200477326968974
ENSDARG00000108175	1323	0.8735083532219571
ENSDARG00000108180	116	0.9928400954653938
ENSDARG00000108183	116	0.8902147971360382
ENSDARG00000108189	116	0.7279236276849642
ENSDARG00000108192	117	0.9427207637231504
ENSDARG00000108194	117	0.9236276849642004
ENSDARG00000108200	116	0.9451073985680191
ENSDARG00000108206	117	0.9021479713603818
ENSDARG00000108209	117	0.8042959427207638
ENSDARG00000108217	116	0.9355608591885441
ENSDARG00000108221	117	0.8353221957040573
ENSDARG00000108223	117	0.8973747016706444
ENSDARG00000108229	116	0.8042959427207638
ENSDARG00000108236	117	0.9045346062052506
ENSDARG00000108240	117	0.9164677804295943
ENSDARG00000108241	117	0.9307875894988067
ENSDARG00000108243	116	0.9522673031026253
ENSDARG00000108250	116	0.8926014319809069
ENSDARG00000108253	117	0.9236276849642004
ENSDARG00000108259	117	0.9307875894988067
ENSDARG00000108261	117	0.9689737470167065
ENSDARG00000108262	116	0.8878281622911695
ENSDARG00000108264	117	0.7995226730310262
ENSDARG00000108269	116	0.8854415274463007
ENSDARG00000108279	116	0.9618138424821002
ENSDARG00000108281	117	0.8949880668257757
ENSDARG00000108287	117	0.8854415274463007
ENSDARG00000108290	117	0.7875894988066826
ENSDARG00000108294	117	0.6587112171837709
ENSDARG00000108298	3963	0.03341288782816229
ENSDARG00000108299	117	0.8281622911694511
ENSDARG00000108300	116	0.9140811455847255
ENSDARG00000108301	116	0.8257756563245824
ENSDARG00000108302	116	0.9427207637231504
ENSDARG00000108309	117	0.8973747016706444
ENSDARG00000108310	117	0.863961813842482
ENSDARG00000108314	117	0.8090692124105012
ENSDARG00000108319	116	0.9307875894988067
ENSDARG00000108326	2457	0.06205250596658711
ENSDARG00000108327	117	0.8973747016706444
ENSDARG00000108328	116	0.9427207637231504
ENSDARG00000108332	1563	0.5369928400954654
ENSDARG00000108339	117	0.8281622911694511
ENSDARG00000108340	818	0.32935560859188545
ENSDARG00000108349	117	0.9212410501193318
ENSDARG00000108358	117	0.48448687350835323
ENSDARG00000108365	117	0.8902147971360382
ENSDARG00000108367	117	0.7899761336515513
ENSDARG00000108372	1593	0.2052505966587112
ENSDARG00000108373	116	0.8448687350835322
ENSDARG00000108388	116	0.6754176610978521
ENSDARG00000108395	2167	0.1575178997613365
ENSDARG00000108401	1665	0.2935560859188544
ENSDARG00000108417	117	0.9331742243436754
ENSDARG00000108420	68	0.7326968973747017
ENSDARG00000108421	117	0.6778042959427207
ENSDARG00000108422	117	0.7875894988066826
ENSDARG00000108431	116	0.954653937947494
ENSDARG00000108432	765	0.11217183770883055
ENSDARG00000108434	95	0.9928400954653938
ENSDARG00000108441	2709	0.03818615751789976
ENSDARG00000108447	117	0.7374701670644391
ENSDARG00000108454	117	0.60381861575179
ENSDARG00000108458	116	0.8568019093078759
ENSDARG00000108467	3153	0.03818615751789976
ENSDARG00000108475	760	0.5035799522673031
ENSDARG00000108481	117	0.8042959427207638
ENSDARG00000108486	117	0.8949880668257757
ENSDARG00000108502	116	0.9045346062052506
ENSDARG00000108505	771	0.6467780429594272
ENSDARG00000108506	116	0.9021479713603818
ENSDARG00000108513	116	0.9093078758949881
ENSDARG00000108515	116	0.7875894988066826
ENSDARG00000108522	117	0.837708830548926
ENSDARG00000108525	4552	0.026252983293556086
ENSDARG00000108526	117	0.9928400954653938
ENSDARG00000108530	1408	0.8687350835322196
ENSDARG00000108535	12209	0.13365155131264916
ENSDARG00000108536	117	0.8329355608591885
ENSDARG00000108541	117	0.8210023866348448
ENSDARG00000108551	117	0.8878281622911695
ENSDARG00000108552	117	0.954653937947494
ENSDARG00000108556	116	0.8878281622911695
ENSDARG00000108561	117	0.9737470167064439
ENSDARG00000108566	117	0.9236276849642004
ENSDARG00000108568	117	0.9307875894988067
ENSDARG00000108569	116	0.6062052505966588
ENSDARG00000108578	116	0.630071599045346
ENSDARG00000108589	117	0.720763723150358
ENSDARG00000108590	116	0.8973747016706444
ENSDARG00000108595	116	0.9713603818615751
ENSDARG00000108596	117	0.6563245823389021
ENSDARG00000108597	117	0.9355608591885441
ENSDARG00000108602	117	0.8902147971360382
ENSDARG00000108627	105	0.35799522673031026
ENSDARG00000108635	117	0.8066825775656324
ENSDARG00000108637	116	0.9307875894988067
ENSDARG00000108643	118	0.8210023866348448
ENSDARG00000108644	73	0.43914081145584727
ENSDARG00000108649	2204	0.22673031026252982
ENSDARG00000108659	116	0.9284009546539379
ENSDARG00000108662	117	0.8854415274463007
ENSDARG00000108672	116	0.8042959427207638
ENSDARG00000108673	127	0.9140811455847255
ENSDARG00000108678	117	0.6921241050119332
ENSDARG00000108683	1754	0.16945107398568018
ENSDARG00000108688	117	0.8878281622911695
ENSDARG00000108692	117	0.7995226730310262
ENSDARG00000108693	117	0.766109785202864
ENSDARG00000108707	116	0.8735083532219571
ENSDARG00000108712	117	0.9116945107398569
ENSDARG00000108714	116	0.9140811455847255
ENSDARG00000108715	116	0.7732696897374701
ENSDARG00000108723	117	0.9594272076372315
ENSDARG00000108730	117	0.7852028639618138
ENSDARG00000108731	117	0.6467780429594272
ENSDARG00000108732	117	0.8926014319809069
ENSDARG00000108739	115	0.4677804295942721
ENSDARG00000108744	117	0.9284009546539379
ENSDARG00000108746	117	0.7804295942720764
ENSDARG00000108752	117	0.8902147971360382
ENSDARG00000108760	116	0.7398568019093079
ENSDARG00000108767	117	0.9307875894988067
ENSDARG00000108769	116	0.8210023866348448
ENSDARG00000108776	117	0.918854415274463
ENSDARG00000108781	4781	0.021479713603818614
ENSDARG00000108787	2094	0.26014319809069214
ENSDARG00000108788	1176	0.10501193317422435
ENSDARG00000108789	116	0.918854415274463
ENSDARG00000108806	116	0.8949880668257757
ENSDARG00000108812	1340	0.10978520286396182
ENSDARG00000108819	116	0.766109785202864
ENSDARG00000108823	116	0.8066825775656324
ENSDARG00000108843	117	0.5560859188544153
ENSDARG00000108884	117	0.9140811455847255
ENSDARG00000108889	116	0.8854415274463007
ENSDARG00000108908	116	0.954653937947494
ENSDARG00000108911	117	0.9403341288782816
ENSDARG00000108920	116	0.883054892601432
ENSDARG00000108928	116	0.8066825775656324
ENSDARG00000108935	116	0.7947494033412887
ENSDARG00000108937	1975	0.021479713603818614
ENSDARG00000108939	2664	0.20763723150357996
ENSDARG00000108942	116	0.8973747016706444
ENSDARG00000108953	1219	0.07637231503579953
ENSDARG00000108956	116	0.7947494033412887
ENSDARG00000108960	117	0.9856801909307876
ENSDARG00000108967	116	0.9451073985680191
ENSDARG00000108974	117	0.863961813842482
ENSDARG00000108978	117	0.9355608591885441
ENSDARG00000108987	885	0.19331742243436753
ENSDARG00000108989	116	0.8663484486873508
ENSDARG00000108995	116	0.8162291169451074
ENSDARG00000108997	117	0.8949880668257757
ENSDARG00000108999	116	0.7804295942720764
ENSDARG00000109011	117	0.8949880668257757
ENSDARG00000109017	117	0.9618138424821002
ENSDARG00000109022	2233	0.03818615751789976
ENSDARG00000109031	117	0.918854415274463
ENSDARG00000109033	117	0.5966587112171837
ENSDARG00000109042	116	0.8257756563245824
ENSDARG00000109043	117	0.8687350835322196
ENSDARG00000109046	117	0.883054892601432
ENSDARG00000109054	117	0.6945107398568019
ENSDARG00000109055	2955	0.19809069212410502
ENSDARG00000109058	116	0.9021479713603818
ENSDARG00000109060	117	0.9474940334128878
ENSDARG00000109068	117	0.847255369928401
ENSDARG00000109069	116	0.8926014319809069
ENSDARG00000109073	116	0.7183770883054893
ENSDARG00000109082	116	0.7231503579952268
ENSDARG00000109088	117	0.8520286396181385
ENSDARG00000109107	117	0.8687350835322196
ENSDARG00000109109	2669	0.12649164677804295
ENSDARG00000109110	116	0.9331742243436754
ENSDARG00000109122	116	0.8066825775656324
ENSDARG00000109126	116	0.9474940334128878
ENSDARG00000109129	117	0.801909307875895
ENSDARG00000109130	117	0.883054892601432
ENSDARG00000109133	117	0.9809069212410502
ENSDARG00000109138	116	0.8544152744630071
ENSDARG00000109150	117	0.9403341288782816
ENSDARG00000109157	116	0.9713603818615751
ENSDARG00000109159	116	0.8520286396181385
ENSDARG00000109167	117	0.8782816229116945
ENSDARG00000109176	116	0.7303102625298329
ENSDARG00000109190	117	0.8926014319809069
ENSDARG00000109194	117	0.7828162291169452
ENSDARG00000109195	116	0.6706443914081146
ENSDARG00000109196	117	0.8138424821002387
ENSDARG00000109198	116	0.8281622911694511
ENSDARG00000109202	4020	0.011933174224343675
ENSDARG00000109203	117	0.9379474940334129
ENSDARG00000109210	686	0.1718377088305489
ENSDARG00000109211	1737	0.28162291169451076
ENSDARG00000109213	107	0.9045346062052506
ENSDARG00000109214	349	0.9570405727923628
ENSDARG00000109215	768	0.2553699284009546
ENSDARG00000109216	115	0.7708830548926014
ENSDARG00000109217	115	0.9737470167064439
ENSDARG00000109221	107	0.9427207637231504
ENSDARG00000109226	1688	0.15513126491646778
ENSDARG00000109227	149	0.9689737470167065
ENSDARG00000109228	633	0.5990453460620525
ENSDARG00000109231	63	0.9570405727923628
ENSDARG00000109233	1221	0.5727923627684964
ENSDARG00000109234	171	0.9427207637231504
ENSDARG00000109235	988	0.28878281622911695
ENSDARG00000109240	5786	0.13365155131264916
ENSDARG00000109241	117	0.8758949880668258
ENSDARG00000109244	107	0.6825775656324582
ENSDARG00000109245	327	0.837708830548926
ENSDARG00000109246	115	0.747016706443914
ENSDARG00000109251	1069	0.2577565632458234
ENSDARG00000109254	107	0.8973747016706444
ENSDARG00000109255	1751	0.21957040572792363
ENSDARG00000109256	414	0.17422434367541767
ENSDARG00000109259	1067	0.17422434367541767
ENSDARG00000109260	117	0.954653937947494
ENSDARG00000109262	2052	0.2840095465393795
ENSDARG00000109263	1537	0.026252983293556086
ENSDARG00000109264	72	0.48687350835322196
ENSDARG00000109265	117	0.9451073985680191
ENSDARG00000109266	115	0.49403341288782815
ENSDARG00000109267	1312	0.360381861575179
ENSDARG00000109269	117	0.9093078758949881
ENSDARG00000109270	216	0.954653937947494
ENSDARG00000109271	1795	0.45584725536992843
ENSDARG00000109276	1086	0.2840095465393795
ENSDARG00000109278	981	0.7589498806682577
ENSDARG00000109280	117	0.954653937947494
ENSDARG00000109284	116	0.7159904534606205
ENSDARG00000109285	1011	0.9116945107398569
ENSDARG00000109287	1497	0.09069212410501193
ENSDARG00000109288	115	0.9809069212410502
ENSDARG00000109289	5598	0.026252983293556086
ENSDARG00000109294	1642	0.9498806682577565
ENSDARG00000109296	1875	0.3556085918854415
ENSDARG00000109301	840	0.7350835322195705
ENSDARG00000109303	117	0.863961813842482
ENSDARG00000109304	98	0.4295942720763723
ENSDARG00000109305	107	0.9021479713603818
ENSDARG00000109310	5840	0.02386634844868735
ENSDARG00000109319	2576	0.07159904534606205
ENSDARG00000109321	117	0.964200477326969
ENSDARG00000109322	164	0.7995226730310262
ENSDARG00000109323	164	0.8233890214797136
ENSDARG00000109325	115	0.7541766109785203
ENSDARG00000109327	1528	0.0477326968973747
ENSDARG00000109330	164	0.8663484486873508
ENSDARG00000109332	1156	0.5536992840095465
ENSDARG00000109337	2426	0.05250596658711217
ENSDARG00000109339	1589	0.45823389021479716
ENSDARG00000109342	3238	0.081145584725537
ENSDARG00000109346	118	0.9403341288782816
ENSDARG00000109354	115	0.9045346062052506
ENSDARG00000109357	117	0.8854415274463007
ENSDARG00000109358	2985	0.23389021479713604
ENSDARG00000109360	756	0.1431980906921241
ENSDARG00000109364	117	0.8806682577565632
ENSDARG00000109366	1539	0.35799522673031026
ENSDARG00000109367	107	0.9260143198090692
ENSDARG00000109368	804	0.20047732696897375
ENSDARG00000109370	374	0.3723150357995227
ENSDARG00000109371	1471	0.27684964200477324
ENSDARG00000109373	5822	0.016706443914081145
ENSDARG00000109375	217	0.3269689737470167
ENSDARG00000109376	115	0.7971360381861575
ENSDARG00000109377	115	0.5632458233890215
ENSDARG00000109379	296	0.9355608591885441
ENSDARG00000109380	81	0.8138424821002387
ENSDARG00000109381	1080	0.6133651551312649
ENSDARG00000109383	1020	0.9236276849642004
ENSDARG00000109384	1376	0.09069212410501193
ENSDARG00000109385	149	0.9522673031026253
ENSDARG00000109390	696	0.8353221957040573
ENSDARG00000109392	171	0.3627684964200477
ENSDARG00000109396	1012	0.8520286396181385
ENSDARG00000109398	117	0.9594272076372315
ENSDARG00000109399	303	0.6205250596658711
ENSDARG00000109401	297	0.7040572792362768
ENSDARG00000109403	421	0.4606205250596659
ENSDARG00000109416	115	0.9045346062052506
ENSDARG00000109421	164	0.8257756563245824
ENSDARG00000109428	2271	0.6778042959427207
ENSDARG00000109429	117	0.954653937947494
ENSDARG00000109432	164	0.8568019093078759
ENSDARG00000109436	1042	0.3818615751789976
ENSDARG00000109437	227	0.60381861575179
ENSDARG00000109438	894	0.7541766109785203
ENSDARG00000109440	117	0.9665871121718377
ENSDARG00000109442	1581	0.324582338902148
ENSDARG00000109443	2871	0.059665871121718374
ENSDARG00000109445	107	0.9689737470167065
ENSDARG00000109458	387	0.4081145584725537
ENSDARG00000109460	6822	0.43914081145584727
ENSDARG00000109466	1239	0.22195704057279236
ENSDARG00000109467	219	0.5059665871121718
ENSDARG00000109470	297	0.7088305489260143
ENSDARG00000109475	115	0.44630071599045346
ENSDARG00000109479	117	0.8615751789976134
ENSDARG00000109481	165	0.8758949880668258
ENSDARG00000109483	117	0.918854415274463
ENSDARG00000109494	141	0.6062052505966588
ENSDARG00000109500	297	0.7517899761336515
ENSDARG00000109501	115	0.7780429594272077
ENSDARG00000109502	1401	0.10739856801909307
ENSDARG00000109506	115	0.9665871121718377
ENSDARG00000109508	174	0.6610978520286396
ENSDARG00000109510	1198	0.026252983293556086
ENSDARG00000109511	115	0.8949880668257757
ENSDARG00000109513	600	0.10739856801909307
ENSDARG00000109514	133	0.9164677804295943
ENSDARG00000109515	107	0.9832935560859188
ENSDARG00000109517	297	0.5513126491646778
ENSDARG00000109522	1746	0.7899761336515513
ENSDARG00000109525	297	0.5823389021479713
ENSDARG00000109527	129	0.9331742243436754
ENSDARG00000109529	115	0.863961813842482
ENSDARG00000109533	216	0.8520286396181385
ENSDARG00000109539	561	0.6945107398568019
ENSDARG00000109557	85	0.5871121718377088
ENSDARG00000109558	193	0.5346062052505967
ENSDARG00000109561	261	0.03579952267303103
ENSDARG00000109563	258	0.30787589498806683
ENSDARG00000109566	1609	0.4295942720763723
ENSDARG00000109567	1322	0.5823389021479713
ENSDARG00000109568	897	0.29832935560859186
ENSDARG00000109569	1248	0.7852028639618138
ENSDARG00000109572	117	0.9618138424821002
ENSDARG00000109574	793	0.9474940334128878
ENSDARG00000109575	115	0.6276849642004774
ENSDARG00000109579	210	0.5584725536992841
ENSDARG00000109580	2815	0.06921241050119331
ENSDARG00000109581	501	0.7923627684964201
ENSDARG00000109582	471	0.568019093078759
ENSDARG00000109587	115	0.8902147971360382
ENSDARG00000109589	1574	0.7159904534606205
ENSDARG00000109590	115	0.9331742243436754
ENSDARG00000109591	661	0.5847255369928401
ENSDARG00000109592	95	0.918854415274463
ENSDARG00000109594	115	0.8949880668257757
ENSDARG00000109595	115	0.847255369928401
ENSDARG00000109596	2756	0.059665871121718374
ENSDARG00000109597	5150	0.016706443914081145
ENSDARG00000109600	276	0.11217183770883055
ENSDARG00000109601	321	0.9522673031026253
ENSDARG00000109604	3028	0.0477326968973747
ENSDARG00000109607	2246	0.057279236276849645
ENSDARG00000109611	825	0.5202863961813843
ENSDARG00000109613	115	0.8257756563245824
ENSDARG00000109615	786	0.7088305489260143
ENSDARG00000109618	312	0.1026252983293556
ENSDARG00000109626	3419	0.21241050119331742
ENSDARG00000109628	1891	0.6133651551312649
ENSDARG00000109630	705	0.2935560859188544
ENSDARG00000109643	4543	0.011933174224343675
ENSDARG00000109646	5694	0.014319809069212411
ENSDARG00000109648	4458	0.021479713603818614
ENSDARG00000109649	303	0.2935560859188544
ENSDARG00000109652	88	0.4224343675417661
ENSDARG00000109654	966	0.5441527446300716
ENSDARG00000109656	98	0.9594272076372315
ENSDARG00000109658	6166	0.0477326968973747
ENSDARG00000109662	1970	0.5155131264916468
ENSDARG00000109663	1734	0.06443914081145585
ENSDARG00000109664	164	0.7088305489260143
ENSDARG00000109667	115	0.9427207637231504
ENSDARG00000109671	171	0.26730310262529833
ENSDARG00000109678	273	0.10501193317422435
ENSDARG00000109681	117	0.9093078758949881
ENSDARG00000109682	1635	0.766109785202864
ENSDARG00000109683	684	0.8114558472553699
ENSDARG00000109686	2517	0.016706443914081145
ENSDARG00000109688	660	0.7159904534606205
ENSDARG00000109691	115	0.8400954653937948
ENSDARG00000109695	1642	0.9522673031026253
ENSDARG00000109697	1938	0.081145584725537
ENSDARG00000109699	117	0.918854415274463
ENSDARG00000109703	2983	0.06682577565632458
ENSDARG00000109707	118	0.9689737470167065
ENSDARG00000109708	297	0.8591885441527446
ENSDARG00000109709	81	0.8114558472553699
ENSDARG00000109710	420	0.8400954653937948
ENSDARG00000109715	856	0.24105011933174225
ENSDARG00000109717	1065	0.11217183770883055
ENSDARG00000109722	115	0.9140811455847255
ENSDARG00000109726	3021	0.16467780429594273
ENSDARG00000109727	115	0.8210023866348448
ENSDARG00000109729	1028	0.20763723150357996
ENSDARG00000109735	178	0.7064439140811456
ENSDARG00000109736	119	0.9618138424821002
