Gene	gene_length
ENSDARG00000104195	1869
ENSDARG00000104197	2865
ENSDARG00000104199	1107
ENSDARG00000104200	4407
ENSDARG00000104203	1820
ENSDARG00000104204	2352
ENSDARG00000104205	3399
ENSDARG00000104207	1671
ENSDARG00000104208	1733
ENSDARG00000104210	2223
ENSDARG00000104211	315
ENSDARG00000104212	118
ENSDARG00000104213	1801
ENSDARG00000104214	1047
ENSDARG00000104217	1116
ENSDARG00000104219	1632
ENSDARG00000104220	667
ENSDARG00000104221	2915
ENSDARG00000104222	4895
ENSDARG00000104223	2808
ENSDARG00000104224	127
ENSDARG00000104225	3596
ENSDARG00000104226	106
ENSDARG00000104227	591
ENSDARG00000104228	939
ENSDARG00000104230	5564
ENSDARG00000104231	2166
ENSDARG00000104233	660
ENSDARG00000104235	6123
ENSDARG00000104239	453
ENSDARG00000104241	2535
ENSDARG00000104242	2289
ENSDARG00000104243	2609
ENSDARG00000104244	5549
ENSDARG00000104246	744
ENSDARG00000104249	373
ENSDARG00000104251	6446
ENSDARG00000104254	2271
ENSDARG00000104255	4401
ENSDARG00000104256	2183
ENSDARG00000104258	3458
ENSDARG00000104259	687
ENSDARG00000104260	1990
ENSDARG00000104262	1407
ENSDARG00000104263	1320
ENSDARG00000104264	4674
ENSDARG00000104266	3668
ENSDARG00000104267	5848
ENSDARG00000104269	840
ENSDARG00000104270	464
ENSDARG00000104273	578
ENSDARG00000104274	3067
ENSDARG00000104275	918
ENSDARG00000104276	4065
ENSDARG00000104277	2773
ENSDARG00000104278	1917
ENSDARG00000104279	6084
ENSDARG00000104280	4441
ENSDARG00000104282	3600
ENSDARG00000104283	6093
ENSDARG00000104284	2193
ENSDARG00000104285	4895
ENSDARG00000104286	642
ENSDARG00000104287	1660
ENSDARG00000104288	3817
ENSDARG00000104290	1598
ENSDARG00000104291	1257
ENSDARG00000104292	1579
ENSDARG00000104293	1149
ENSDARG00000104294	822
ENSDARG00000104295	6892
ENSDARG00000104296	1581
ENSDARG00000104297	608
ENSDARG00000104298	451
ENSDARG00000104300	1898
ENSDARG00000104301	365
ENSDARG00000104302	1464
ENSDARG00000104303	1023
ENSDARG00000104306	3177
ENSDARG00000104307	1441
ENSDARG00000104309	353
ENSDARG00000104311	5672
ENSDARG00000104312	4786
ENSDARG00000104314	4190
ENSDARG00000104315	2572
ENSDARG00000104316	1343
ENSDARG00000104324	924
ENSDARG00000104325	1914
ENSDARG00000104326	2307
ENSDARG00000104329	2292
ENSDARG00000104332	2488
ENSDARG00000104335	1278
ENSDARG00000104339	4695
ENSDARG00000104340	3588
ENSDARG00000104341	3841
ENSDARG00000104342	7221
ENSDARG00000104343	5883
ENSDARG00000104344	1568
ENSDARG00000104347	3226
ENSDARG00000104348	926
ENSDARG00000104350	1192
ENSDARG00000104351	632
ENSDARG00000104353	2245
ENSDARG00000104358	1216
ENSDARG00000104359	1650
ENSDARG00000104361	1864
ENSDARG00000104362	1326
ENSDARG00000104363	321
ENSDARG00000104364	854
ENSDARG00000104365	803
ENSDARG00000104366	326
ENSDARG00000104367	4824
ENSDARG00000104370	1395
ENSDARG00000104372	3973
ENSDARG00000104374	5949
ENSDARG00000104375	3291
ENSDARG00000104376	693
ENSDARG00000104380	4710
ENSDARG00000104383	126
ENSDARG00000104384	6721
ENSDARG00000104386	359
ENSDARG00000104387	6488
ENSDARG00000104388	2052
ENSDARG00000104389	1323
ENSDARG00000104390	2311
ENSDARG00000104392	1396
ENSDARG00000104393	3277
ENSDARG00000104394	498
ENSDARG00000104395	134
ENSDARG00000104396	3213
ENSDARG00000104398	927
ENSDARG00000104399	894
ENSDARG00000104401	4004
ENSDARG00000104403	1733
ENSDARG00000104404	1665
ENSDARG00000104407	1980
ENSDARG00000104408	2821
ENSDARG00000104409	5514
ENSDARG00000104412	4304
ENSDARG00000104413	2542
ENSDARG00000104414	1479
ENSDARG00000104415	3043
ENSDARG00000104416	3535
ENSDARG00000104417	542
ENSDARG00000104418	1435
ENSDARG00000104420	142
ENSDARG00000104422	692
ENSDARG00000104423	717
ENSDARG00000104424	2805
ENSDARG00000104425	1026
ENSDARG00000104428	2146
ENSDARG00000104430	2574
ENSDARG00000104431	2053
ENSDARG00000104433	119
ENSDARG00000104434	875
ENSDARG00000104435	3167
ENSDARG00000104436	1750
ENSDARG00000104437	1920
ENSDARG00000104439	3032
ENSDARG00000104440	2492
ENSDARG00000104441	1058
ENSDARG00000104442	4974
ENSDARG00000104445	462
ENSDARG00000104446	2733
ENSDARG00000104448	1259
ENSDARG00000104449	482
ENSDARG00000104450	4205
ENSDARG00000104451	1992
ENSDARG00000104453	5248
ENSDARG00000104456	542
ENSDARG00000104457	1666
ENSDARG00000104458	943
ENSDARG00000104466	195
ENSDARG00000104467	1134
ENSDARG00000104468	384
ENSDARG00000104470	2243
ENSDARG00000104472	1531
ENSDARG00000104474	4005
ENSDARG00000104476	3593
ENSDARG00000104478	3488
ENSDARG00000104479	651
ENSDARG00000104480	2911
ENSDARG00000104481	334
ENSDARG00000104483	1348
ENSDARG00000104484	1563
ENSDARG00000104485	4162
ENSDARG00000104486	539
ENSDARG00000104487	1424
ENSDARG00000104488	869
ENSDARG00000104489	1459
ENSDARG00000104490	539
ENSDARG00000104491	2546
ENSDARG00000104493	3093
ENSDARG00000104495	1923
ENSDARG00000104497	5282
ENSDARG00000104500	4952
ENSDARG00000104501	1241
ENSDARG00000104502	8701
ENSDARG00000104505	2405
ENSDARG00000104506	80
ENSDARG00000104508	1469
ENSDARG00000104511	390
ENSDARG00000104512	1704
ENSDARG00000104515	955
ENSDARG00000104516	6085
ENSDARG00000104517	1185
ENSDARG00000104518	734
ENSDARG00000104519	612
ENSDARG00000104522	1720
ENSDARG00000104523	2234
ENSDARG00000104524	3680
ENSDARG00000104528	1722
ENSDARG00000104529	1806
ENSDARG00000104530	10961
ENSDARG00000104531	1887
ENSDARG00000104532	135
ENSDARG00000104535	522
ENSDARG00000104537	387
ENSDARG00000104538	2965
ENSDARG00000104540	5478
ENSDARG00000104541	4519
ENSDARG00000104542	2181
ENSDARG00000104543	1007
ENSDARG00000104544	136
ENSDARG00000104547	835
ENSDARG00000104548	99
ENSDARG00000104549	2372
ENSDARG00000104550	7455
ENSDARG00000104552	2523
ENSDARG00000104553	236
ENSDARG00000104555	2896
ENSDARG00000104556	132
ENSDARG00000104557	1379
ENSDARG00000104558	893
ENSDARG00000104559	2965
ENSDARG00000104560	2189
ENSDARG00000104561	1626
ENSDARG00000104562	557
ENSDARG00000104563	2060
ENSDARG00000104565	101
ENSDARG00000104566	1571
ENSDARG00000104567	4224
ENSDARG00000104568	3829
ENSDARG00000104569	1344
ENSDARG00000104571	1254
ENSDARG00000104572	4261
ENSDARG00000104573	7453
ENSDARG00000104574	1590
ENSDARG00000104576	2840
ENSDARG00000104577	706
ENSDARG00000104581	2385
ENSDARG00000104584	1360
ENSDARG00000104585	127
ENSDARG00000104587	5766
ENSDARG00000104588	1492
ENSDARG00000104589	1887
ENSDARG00000104590	1263
ENSDARG00000104591	445
ENSDARG00000104592	1486
ENSDARG00000104593	2335
ENSDARG00000104596	2515
ENSDARG00000104597	536
ENSDARG00000104598	5978
ENSDARG00000104600	3106
ENSDARG00000104602	128
ENSDARG00000104603	91
ENSDARG00000104605	779
ENSDARG00000104609	9682
ENSDARG00000104613	1427
ENSDARG00000104616	150
ENSDARG00000104618	2507
ENSDARG00000104619	3250
ENSDARG00000104624	668
ENSDARG00000104625	916
ENSDARG00000104626	2196
ENSDARG00000104629	3670
ENSDARG00000104631	4405
ENSDARG00000104632	626
ENSDARG00000104634	372
ENSDARG00000104635	4142
ENSDARG00000104636	1751
ENSDARG00000104637	5043
ENSDARG00000104639	999
ENSDARG00000104640	5742
ENSDARG00000104641	6876
ENSDARG00000104642	1293
ENSDARG00000104643	1775
ENSDARG00000104644	2678
ENSDARG00000104647	1384
ENSDARG00000104648	948
ENSDARG00000104649	5094
ENSDARG00000104650	752
ENSDARG00000104651	1300
ENSDARG00000104653	1770
ENSDARG00000104654	3082
ENSDARG00000104656	3331
ENSDARG00000104657	1027
ENSDARG00000104659	510
ENSDARG00000104660	3972
ENSDARG00000104662	136
ENSDARG00000104663	1173
ENSDARG00000104664	9357
ENSDARG00000104665	7639
ENSDARG00000104669	1628
ENSDARG00000104672	4545
ENSDARG00000104674	994
ENSDARG00000104676	7236
ENSDARG00000104677	495
ENSDARG00000104678	8189
ENSDARG00000104679	601
ENSDARG00000104681	2803
ENSDARG00000104682	4909
ENSDARG00000104683	1069
ENSDARG00000104684	437
ENSDARG00000104685	2442
ENSDARG00000104686	1697
ENSDARG00000104687	2553
ENSDARG00000104691	843
ENSDARG00000104692	793
ENSDARG00000104693	8398
ENSDARG00000104695	1661
ENSDARG00000104696	880
ENSDARG00000104697	2822
ENSDARG00000104698	1140
ENSDARG00000104700	1320
ENSDARG00000104701	3136
ENSDARG00000104702	4525
ENSDARG00000104704	5263
ENSDARG00000104707	859
ENSDARG00000104708	3409
ENSDARG00000104709	5983
ENSDARG00000104710	1578
ENSDARG00000104711	129
ENSDARG00000104713	1015
ENSDARG00000104715	4229
ENSDARG00000104716	4633
ENSDARG00000104717	609
ENSDARG00000104718	642
ENSDARG00000104719	6719
ENSDARG00000104720	118
ENSDARG00000104721	430
ENSDARG00000104722	1982
ENSDARG00000104724	1242
ENSDARG00000104726	536
ENSDARG00000104727	2798
ENSDARG00000104728	421
ENSDARG00000104730	1044
ENSDARG00000104732	1839
ENSDARG00000104733	1736
ENSDARG00000104734	2915
ENSDARG00000104735	2865
ENSDARG00000104737	2281
ENSDARG00000104739	720
ENSDARG00000104742	1392
ENSDARG00000104746	2494
ENSDARG00000104752	1376
ENSDARG00000104755	481
ENSDARG00000104756	2361
ENSDARG00000104758	504
ENSDARG00000104759	727
ENSDARG00000104760	5015
ENSDARG00000104764	121
ENSDARG00000104765	1754
ENSDARG00000104767	2625
ENSDARG00000104768	3790
ENSDARG00000104770	6898
ENSDARG00000104771	5627
ENSDARG00000104773	1405
ENSDARG00000104775	1081
ENSDARG00000104776	127
ENSDARG00000104782	2079
ENSDARG00000104783	1470
ENSDARG00000104784	1201
ENSDARG00000104786	4963
ENSDARG00000104787	4904
ENSDARG00000104789	1163
ENSDARG00000104791	1728
ENSDARG00000104792	1461
ENSDARG00000104793	2594
ENSDARG00000104795	716
ENSDARG00000104798	1946
ENSDARG00000104800	1161
ENSDARG00000104801	1423
ENSDARG00000104802	470
ENSDARG00000104803	132
ENSDARG00000104804	3303
ENSDARG00000104805	85
ENSDARG00000104806	3194
ENSDARG00000104807	2179
ENSDARG00000104808	4625
ENSDARG00000104809	1650
ENSDARG00000104810	4574
ENSDARG00000104811	1823
ENSDARG00000104812	180
ENSDARG00000104815	2063
ENSDARG00000104817	5017
ENSDARG00000104818	813
ENSDARG00000104819	584
ENSDARG00000104820	6258
ENSDARG00000104822	1653
ENSDARG00000104823	1938
ENSDARG00000104824	594
ENSDARG00000104825	1584
ENSDARG00000104826	4475
ENSDARG00000104829	945
ENSDARG00000104831	8923
ENSDARG00000104832	3030
ENSDARG00000104833	396
ENSDARG00000104834	2652
ENSDARG00000104835	5742
ENSDARG00000104836	6959
ENSDARG00000104837	1320
ENSDARG00000104838	323
ENSDARG00000104839	1400
ENSDARG00000104840	6588
ENSDARG00000104841	624
ENSDARG00000104845	2364
ENSDARG00000104846	4528
ENSDARG00000104847	1358
ENSDARG00000104848	1032
ENSDARG00000104849	807
ENSDARG00000104850	3997
ENSDARG00000104852	1684
ENSDARG00000104853	1407
ENSDARG00000104854	4233
ENSDARG00000104856	1165
ENSDARG00000104858	216
ENSDARG00000104859	1696
ENSDARG00000104860	1276
ENSDARG00000104861	1927
ENSDARG00000104864	890
ENSDARG00000104865	693
ENSDARG00000104867	470
ENSDARG00000104868	3656
ENSDARG00000104869	2133
ENSDARG00000104870	2384
ENSDARG00000104871	2326
ENSDARG00000104873	854
ENSDARG00000104874	2851
ENSDARG00000104875	1485
ENSDARG00000104876	117
ENSDARG00000104878	77
ENSDARG00000104881	2618
ENSDARG00000104882	792
ENSDARG00000104883	1536
ENSDARG00000104884	597
ENSDARG00000104885	3936
ENSDARG00000104886	6103
ENSDARG00000104887	1634
ENSDARG00000104888	2004
ENSDARG00000104889	3774
ENSDARG00000104890	3376
ENSDARG00000104891	3354
ENSDARG00000104892	1289
ENSDARG00000104893	3158
ENSDARG00000104894	820
ENSDARG00000104895	2577
ENSDARG00000104896	74
ENSDARG00000104897	6328
ENSDARG00000104899	1418
ENSDARG00000104900	118
ENSDARG00000104901	834
ENSDARG00000104903	1160
ENSDARG00000104904	2116
ENSDARG00000104905	932
ENSDARG00000104906	3792
ENSDARG00000104907	1783
ENSDARG00000104910	153
ENSDARG00000104911	422
ENSDARG00000104914	1530
ENSDARG00000104916	4138
ENSDARG00000104919	3256
ENSDARG00000104922	1533
ENSDARG00000104924	2565
ENSDARG00000104925	638
ENSDARG00000104926	933
ENSDARG00000104927	993
ENSDARG00000104928	503
ENSDARG00000104929	3264
ENSDARG00000104930	5058
ENSDARG00000104931	121
ENSDARG00000104932	1007
ENSDARG00000104936	1982
ENSDARG00000104937	5292
ENSDARG00000104938	5256
ENSDARG00000104940	1869
ENSDARG00000104943	1466
ENSDARG00000104945	506
ENSDARG00000104947	2173
ENSDARG00000104948	164
ENSDARG00000104949	3131
ENSDARG00000104952	445
ENSDARG00000104953	3511
ENSDARG00000104955	2421
ENSDARG00000104956	3874
ENSDARG00000104957	280
ENSDARG00000104958	2100
ENSDARG00000104959	1087
ENSDARG00000104960	1218
ENSDARG00000104961	1742
ENSDARG00000104962	723
ENSDARG00000104963	2561
ENSDARG00000104965	1437
ENSDARG00000104966	5648
ENSDARG00000104967	118
ENSDARG00000104968	8282
ENSDARG00000104972	1539
ENSDARG00000104973	1856
ENSDARG00000104974	735
ENSDARG00000104976	1822
ENSDARG00000104979	783
ENSDARG00000104980	3362
ENSDARG00000104981	2379
ENSDARG00000104984	85
ENSDARG00000104985	1177
ENSDARG00000104986	2964
ENSDARG00000104987	132
ENSDARG00000104989	8453
ENSDARG00000104992	1852
ENSDARG00000104993	1090
ENSDARG00000104995	2279
ENSDARG00000104996	1186
ENSDARG00000104999	1145
ENSDARG00000105000	2867
ENSDARG00000105001	909
ENSDARG00000105003	1854
ENSDARG00000105004	1288
ENSDARG00000105005	385
ENSDARG00000105007	1035
ENSDARG00000105008	980
ENSDARG00000105009	2012
ENSDARG00000105010	1908
ENSDARG00000105011	1994
ENSDARG00000105012	1052
ENSDARG00000105013	1827
ENSDARG00000105014	5935
ENSDARG00000105015	816
ENSDARG00000105016	69
ENSDARG00000105018	1238
ENSDARG00000105019	3312
ENSDARG00000105022	1242
ENSDARG00000105023	1554
ENSDARG00000105028	3230
ENSDARG00000105029	1031
ENSDARG00000105031	190
ENSDARG00000105032	107
ENSDARG00000105033	3562
ENSDARG00000105034	2480
ENSDARG00000105035	2647
ENSDARG00000105036	1160
ENSDARG00000105037	623
ENSDARG00000105038	1089
ENSDARG00000105039	4914
ENSDARG00000105040	6251
ENSDARG00000105041	1297
ENSDARG00000105042	474
ENSDARG00000105043	1313
ENSDARG00000105044	826
ENSDARG00000105045	3258
ENSDARG00000105046	3414
ENSDARG00000105047	819
ENSDARG00000105048	1098
ENSDARG00000105050	2526
ENSDARG00000105051	121
ENSDARG00000105052	1192
ENSDARG00000105053	371
ENSDARG00000105055	91
ENSDARG00000105056	2239
ENSDARG00000105057	709
ENSDARG00000105058	963
ENSDARG00000105059	3789
ENSDARG00000105060	2088
ENSDARG00000105061	1658
ENSDARG00000105063	5025
ENSDARG00000105067	2731
ENSDARG00000105068	1063
ENSDARG00000105069	554
ENSDARG00000105071	3626
ENSDARG00000105073	3805
ENSDARG00000105074	1398
ENSDARG00000105075	2336
ENSDARG00000105076	178
ENSDARG00000105077	2537
ENSDARG00000105078	348
ENSDARG00000105079	482
ENSDARG00000105080	1792
ENSDARG00000105081	489
ENSDARG00000105083	10136
ENSDARG00000105085	2107
ENSDARG00000105086	1354
ENSDARG00000105088	12785
ENSDARG00000105089	325
ENSDARG00000105091	3447
ENSDARG00000105092	1721
ENSDARG00000105093	2640
ENSDARG00000105095	9487
ENSDARG00000105096	913
ENSDARG00000105097	298
ENSDARG00000105098	2322
ENSDARG00000105099	2191
ENSDARG00000105102	3745
ENSDARG00000105103	91
ENSDARG00000105104	1020
ENSDARG00000105108	656
ENSDARG00000105109	5565
ENSDARG00000105111	515
ENSDARG00000105112	7005
ENSDARG00000105113	5000
ENSDARG00000105114	2428
ENSDARG00000105115	561
ENSDARG00000105116	2852
ENSDARG00000105117	2434
ENSDARG00000105118	2320
ENSDARG00000105119	4888
ENSDARG00000105120	3677
ENSDARG00000105121	4754
ENSDARG00000105122	1038
ENSDARG00000105123	2325
ENSDARG00000105124	781
ENSDARG00000105127	3069
ENSDARG00000105128	98
ENSDARG00000105131	5351
ENSDARG00000105133	79
ENSDARG00000105134	3503
ENSDARG00000105136	6043
ENSDARG00000105137	1633
ENSDARG00000105141	2875
ENSDARG00000105142	3783
ENSDARG00000105143	961
ENSDARG00000105144	1785
ENSDARG00000105145	2214
ENSDARG00000105147	3299
ENSDARG00000105148	1442
ENSDARG00000105150	383
ENSDARG00000105151	1558
ENSDARG00000105153	684
ENSDARG00000105154	1494
ENSDARG00000105156	864
ENSDARG00000105157	4649
ENSDARG00000105159	8109
ENSDARG00000105161	5211
ENSDARG00000105162	616
ENSDARG00000105164	1304
ENSDARG00000105169	131
ENSDARG00000105171	234
ENSDARG00000105173	1491
ENSDARG00000105175	2898
ENSDARG00000105176	589
ENSDARG00000105177	6000
ENSDARG00000105178	3620
ENSDARG00000105179	1293
ENSDARG00000105181	825
ENSDARG00000105182	1237
ENSDARG00000105183	2045
ENSDARG00000105184	10796
ENSDARG00000105185	4734
ENSDARG00000105187	1028
ENSDARG00000105188	4699
ENSDARG00000105189	2573
ENSDARG00000105190	3321
ENSDARG00000105193	569
ENSDARG00000105194	772
ENSDARG00000105195	2247
ENSDARG00000105197	517
ENSDARG00000105200	49
ENSDARG00000105201	9277
ENSDARG00000105205	125
ENSDARG00000105206	3424
ENSDARG00000105208	1898
ENSDARG00000105209	5711
ENSDARG00000105210	1664
ENSDARG00000105212	2682
ENSDARG00000105214	3686
ENSDARG00000105215	5790
ENSDARG00000105218	1019
ENSDARG00000105219	1256
ENSDARG00000105220	260
ENSDARG00000105223	1227
ENSDARG00000105225	799
ENSDARG00000105227	117
ENSDARG00000105228	353
ENSDARG00000105230	3170
ENSDARG00000105231	2602
ENSDARG00000105232	754
ENSDARG00000105234	706
ENSDARG00000105235	164
ENSDARG00000105237	2985
ENSDARG00000105239	2768
ENSDARG00000105241	2686
ENSDARG00000105242	755
ENSDARG00000105243	9250
ENSDARG00000105244	814
ENSDARG00000105245	687
ENSDARG00000105246	1472
ENSDARG00000105247	864
ENSDARG00000105248	468
ENSDARG00000105249	545
ENSDARG00000105250	117
ENSDARG00000105254	588
ENSDARG00000105255	8887
ENSDARG00000105258	1820
ENSDARG00000105259	689
ENSDARG00000105261	1959
ENSDARG00000105262	150
ENSDARG00000105263	778
ENSDARG00000105264	282
ENSDARG00000105265	2469
ENSDARG00000105266	4519
ENSDARG00000105268	120
ENSDARG00000105269	911
ENSDARG00000105271	1263
ENSDARG00000105273	1224
ENSDARG00000105274	2369
ENSDARG00000105276	1497
ENSDARG00000105277	1911
ENSDARG00000105278	1215
ENSDARG00000105279	3434
ENSDARG00000105281	4512
ENSDARG00000105282	146
ENSDARG00000105283	1740
ENSDARG00000105285	18523
ENSDARG00000105286	4309
ENSDARG00000105287	9777
ENSDARG00000105288	6938
ENSDARG00000105292	2897
ENSDARG00000105293	3103
ENSDARG00000105295	1796
ENSDARG00000105296	3030
ENSDARG00000105298	99
ENSDARG00000105300	5286
ENSDARG00000105301	1982
ENSDARG00000105304	2370
ENSDARG00000105305	859
ENSDARG00000105306	1357
ENSDARG00000105308	595
ENSDARG00000105309	865
ENSDARG00000105311	3285
ENSDARG00000105313	1363
ENSDARG00000105314	507
ENSDARG00000105316	4293
ENSDARG00000105317	3189
ENSDARG00000105318	394
ENSDARG00000105319	750
ENSDARG00000105320	780
ENSDARG00000105321	1755
ENSDARG00000105322	5782
ENSDARG00000105324	720
ENSDARG00000105325	750
ENSDARG00000105326	1147
ENSDARG00000105327	745
ENSDARG00000105328	720
ENSDARG00000105329	1674
ENSDARG00000105330	246
ENSDARG00000105331	592
ENSDARG00000105332	337
ENSDARG00000105334	1413
ENSDARG00000105335	835
ENSDARG00000105336	784
ENSDARG00000105337	809
ENSDARG00000105338	1005
ENSDARG00000105339	895
ENSDARG00000105340	453
ENSDARG00000105341	47482
ENSDARG00000105342	303
ENSDARG00000105343	5674
ENSDARG00000105344	8619
ENSDARG00000105345	470
ENSDARG00000105346	1327
ENSDARG00000105348	1303
ENSDARG00000105349	648
ENSDARG00000105350	723
ENSDARG00000105351	1095
ENSDARG00000105352	406
ENSDARG00000105353	382
ENSDARG00000105354	467
ENSDARG00000105355	464
ENSDARG00000105356	539
ENSDARG00000105358	1347
ENSDARG00000105359	461
ENSDARG00000105361	287
ENSDARG00000105362	1387
ENSDARG00000105363	2467
ENSDARG00000105364	5952
ENSDARG00000105366	706
ENSDARG00000105367	5212
ENSDARG00000105368	638
ENSDARG00000105369	1415
ENSDARG00000105371	966
ENSDARG00000105372	3869
ENSDARG00000105373	1285
ENSDARG00000105374	519
ENSDARG00000105375	1430
ENSDARG00000105376	420
ENSDARG00000105377	643
ENSDARG00000105378	834
ENSDARG00000105379	2249
ENSDARG00000105380	1192
ENSDARG00000105381	718
ENSDARG00000105382	406
ENSDARG00000105383	1126
ENSDARG00000105384	1017
ENSDARG00000105386	966
ENSDARG00000105387	596
ENSDARG00000105389	3563
ENSDARG00000105391	6302
ENSDARG00000105392	1551
ENSDARG00000105393	463
ENSDARG00000105394	1641
ENSDARG00000105395	845
ENSDARG00000105397	523
ENSDARG00000105398	3019
ENSDARG00000105400	470
ENSDARG00000105402	445
ENSDARG00000105403	3758
ENSDARG00000105405	1402
ENSDARG00000105406	929
ENSDARG00000105407	2813
ENSDARG00000105408	1834
ENSDARG00000105409	397
ENSDARG00000105410	927
ENSDARG00000105411	3087
ENSDARG00000105412	874
ENSDARG00000105413	1087
ENSDARG00000105414	467
ENSDARG00000105415	6997
ENSDARG00000105416	4586
ENSDARG00000105417	826
ENSDARG00000105418	491
ENSDARG00000105419	1139
ENSDARG00000105420	1224
ENSDARG00000105421	454
ENSDARG00000105422	3223
ENSDARG00000105423	1739
ENSDARG00000105424	3245
ENSDARG00000105427	4201
ENSDARG00000105428	608
ENSDARG00000105430	741
ENSDARG00000105431	705
ENSDARG00000105432	2608
ENSDARG00000105433	1648
ENSDARG00000105434	4646
ENSDARG00000105435	776
ENSDARG00000105436	1075
ENSDARG00000105437	5794
ENSDARG00000105438	2897
ENSDARG00000105439	2653
ENSDARG00000105440	1646
ENSDARG00000105441	5710
ENSDARG00000105442	2103
ENSDARG00000105443	7057
ENSDARG00000105444	438
ENSDARG00000105445	1548
ENSDARG00000105447	1841
ENSDARG00000105448	624
ENSDARG00000105450	12562
ENSDARG00000105452	6135
ENSDARG00000105453	1423
ENSDARG00000105454	1298
ENSDARG00000105455	2392
ENSDARG00000105456	503
ENSDARG00000105457	1521
ENSDARG00000105458	850
ENSDARG00000105459	828
ENSDARG00000105460	1626
ENSDARG00000105461	820
ENSDARG00000105462	1050
ENSDARG00000105463	597
ENSDARG00000105464	4454
ENSDARG00000105465	1633
ENSDARG00000105466	1820
ENSDARG00000105467	1985
ENSDARG00000105468	488
ENSDARG00000105469	153
ENSDARG00000105470	1683
ENSDARG00000105471	285
ENSDARG00000105473	4220
ENSDARG00000105475	471
ENSDARG00000105476	1181
ENSDARG00000105477	1150
ENSDARG00000105478	586
